station,date,air_temp,dew_temp,sea_level_pressure,wind_direction,wind_speed_rate,sky_condition,precip_1hour,precip_6hour
72054200166,2021-01-01T01:00Z,1.5,1.2,,280,4.1,,,
72054200166,2021-01-01T02:00Z,,,,280,3.1,,,
72054200166,2021-01-01T03:00Z,0.8,0.6,,280,4.6,,,
72054200166,2021-01-01T04:00Z,1,0.7,,270,5.7,,,
72054200166,2021-01-01T05:00Z,0.9,0.7,,260,4.6,,,
72054200166,2021-01-01T06:00Z,0.7,0.5,,260,4.6,,,
72054200166,2021-01-01T07:00Z,0.6,0.3,,270,5.7,,,
72054200166,2021-01-01T08:00Z,0.6,0.1,,270,7.2,,,
72054200166,2021-01-01T09:00Z,0.9,0.2,,270,7.2,,,
72054200166,2021-01-01T10:00Z,1.1,0.5,,260,2.6,,,
72054200166,2021-01-01T11:00Z,1,0.1,,270,6.2,4,,
72054200166,2021-01-01T12:00Z,1,0.2,,280,4.6,4,,
72054200166,2021-01-01T13:00Z,1.4,0.5,,280,4.1,,,
72054200166,2021-01-01T14:00Z,1.6,0.8,,280,3.1,,,
72054200166,2021-01-01T15:00Z,3,1.7,,300,4.6,,,
72054200166,2021-01-01T16:00Z,5,2.3,,290,4.6,,,
72054200166,2021-01-01T17:00Z,6.5,2.1,,280,7.2,,,
72054200166,2021-01-01T18:00Z,7.8,2.5,,320,5.7,,,
72054200166,2021-01-01T19:00Z,9.7,1.9,,310,4.1,,,
72054200166,2021-01-01T20:00Z,9.3,2,,290,4.6,,,
72054200166,2021-01-01T21:00Z,9.6,1.6,,310,3.6,,,
72054200166,2021-01-01T22:00Z,10.5,1.6,,320,5.7,0,,
72054200166,2021-01-01T23:00Z,10,0.9,,310,5.1,0,,
72054200166,2021-01-02,6.3,0.5,,330,2.1,0,,
72054200166,2021-01-02T01:00Z,4.5,0.6,,340,2.6,0,,
72054200166,2021-01-02T02:00Z,2.5,0,,20,2.1,0,,
72054200166,2021-01-02T03:00Z,1.6,0,,360,2.1,0,,
72054200166,2021-01-02T04:00Z,2,0.5,,330,2.1,,,
72054200166,2021-01-02T05:00Z,1.9,0,,340,2.6,0,,
72054200166,2021-01-02T06:00Z,2.1,0.1,,0,0,0,,
72054200166,2021-01-02T07:00Z,2.1,0.3,,330,2.6,0,,
72054200166,2021-01-02T08:00Z,2,0,,310,3.6,0,,
72054200166,2021-01-02T09:00Z,2.1,0,,310,3.1,0,,
72054200166,2021-01-02T10:00Z,2.3,-0.1,,300,3.1,0,,
72054200166,2021-01-02T11:00Z,1.9,-0.5,,270,2.6,0,,
72054200166,2021-01-02T12:00Z,0.5,-0.3,,280,3.6,0,,
72054200166,2021-01-02T13:00Z,0.6,-0.5,,270,2.6,0,,
72054200166,2021-01-02T14:00Z,0.6,-1,,270,2.6,0,,
72054200166,2021-01-02T15:00Z,3.7,-0.2,,270,3.1,0,,
72054200166,2021-01-02T16:00Z,6.1,0,,250,2.1,0,,
72054200166,2021-01-02T17:00Z,8.5,0.3,,250,3.1,0,,
72054200166,2021-01-02T18:00Z,11.1,-2.2,,270,5.1,0,,
72054200166,2021-01-02T19:00Z,13.3,-2.5,,260,4.6,0,,
72054200166,2021-01-02T20:00Z,15.7,-4,,280,4.1,0,,
72054200166,2021-01-02T21:00Z,16.2,-4.5,,260,4.1,0,,
72054200166,2021-01-02T22:00Z,16.3,-4.7,,290,1.5,0,,
72054200166,2021-01-02T23:00Z,15.7,-3.6,,280,1.5,0,,
72054200166,2021-01-03,10,-7.2,,0,0,0,,
72054200166,2021-01-03T01:00Z,7.8,-7.5,,0,0,0,,
72054200166,2021-01-03T02:00Z,8.1,-4.5,,170,2.1,0,,
72054200166,2021-01-03T03:00Z,7.2,-3.5,,0,0,0,,
72054200166,2021-01-03T04:00Z,8,-1.3,,0,0,0,,
72054200166,2021-01-03T05:00Z,7.6,-1.6,,210,3.6,0,,
72054200166,2021-01-03T06:00Z,6.5,-1.4,,240,2.1,0,,
72054200166,2021-01-03T07:00Z,5.7,-2.1,,240,3.1,0,,
72054200166,2021-01-03T08:00Z,5,-2.5,,240,4.1,0,,
72054200166,2021-01-03T09:00Z,4.6,-2.5,,250,5.1,0,,
72054200166,2021-01-03T10:00Z,5.6,-2.7,,230,4.1,0,,
72054200166,2021-01-03T11:00Z,6.3,-2.6,,220,3.1,0,,
72054200166,2021-01-03T12:00Z,5.8,-2.8,,220,3.1,0,,
72054200166,2021-01-03T13:00Z,4.6,-2.6,,230,2.6,0,,
72054200166,2021-01-03T14:00Z,5,-2.8,,230,2.1,0,,
72054200166,2021-01-03T15:00Z,8,-2.2,,270,3.1,0,,
72054200166,2021-01-03T16:00Z,10.7,-1.1,,250,2.1,0,,
72054200166,2021-01-03T17:00Z,14.9,1.7,,200,3.6,0,,
72054200166,2021-01-03T18:00Z,17.2,1.5,,220,5.1,0,,
72054200166,2021-01-03T19:00Z,18.9,1.7,,260,4.1,0,,
72054200166,2021-01-03T20:00Z,20.7,0.7,,220,5.7,0,,
72054200166,2021-01-03T21:00Z,21.1,-0.3,,240,5.7,0,,
72054200166,2021-01-03T22:00Z,20.7,-0.4,,240,3.6,0,,
72054200166,2021-01-03T23:00Z,20,0,,220,3.6,0,,
72054200166,2021-01-04,16.6,0,,200,3.6,0,,
72054200166,2021-01-04T01:00Z,15.4,0,,200,3.1,0,,
72054200166,2021-01-04T02:00Z,13.8,0.4,,210,3.1,0,,
72054200166,2021-01-04T03:00Z,13,1.6,,210,3.1,0,,
72054200166,2021-01-04T04:00Z,11.6,1.5,,230,2.1,0,,
72054200166,2021-01-04T05:00Z,10.6,1.6,,250,2.6,0,,
72054200166,2021-01-04T06:00Z,10.2,1.2,,240,2.1,0,,
72054200166,2021-01-04T07:00Z,8.2,0.2,,220,1.5,0,,
72054200166,2021-01-04T08:00Z,9.5,0.7,,230,2.6,0,,
72054200166,2021-01-04T09:00Z,8.8,0.6,,250,3.1,0,,
72054200166,2021-01-04T10:00Z,8.6,0.3,,260,2.1,0,,
72054200166,2021-01-04T11:00Z,8.5,0.5,,230,2.1,0,,
72054200166,2021-01-04T12:00Z,7.7,0.2,,260,2.6,0,,
72054200166,2021-01-04T13:00Z,9,0.5,,260,3.1,0,,
72054200166,2021-01-04T14:00Z,8.3,0.5,,260,2.6,0,,
72054200166,2021-01-04T15:00Z,9.6,1,,250,2.1,0,,
72054200166,2021-01-04T16:00Z,10.8,2.5,,250,2.1,0,,
72054200166,2021-01-04T17:00Z,15.1,2.7,,260,1.5,0,,
72054200166,2021-01-04T18:00Z,19.2,2.9,,250,1.5,0,,
72054200166,2021-01-04T19:00Z,21.9,0.1,,260,3.1,0,,
72054200166,2021-01-04T20:00Z,24.1,2.6,,0,0,0,,
72054200166,2021-01-04T21:00Z,24.3,0.7,,60,1.5,0,,
72054200166,2021-01-04T22:00Z,23.3,1.4,,10,1.5,0,,
72054200166,2021-01-04T23:00Z,21.8,2,,20,2.1,0,,
72054200166,2021-01-05,15.8,1.9,,30,3.1,0,,
72054200166,2021-01-05T01:00Z,13.6,2.4,,40,3.6,0,,
72054200166,2021-01-05T02:00Z,12.9,3.1,,30,3.6,0,,
72054200166,2021-01-05T03:00Z,11.8,3.3,,20,4.1,0,,
72054200166,2021-01-05T04:00Z,11.3,3.5,,30,3.6,0,,
72054200166,2021-01-05T05:00Z,10.7,3,,30,4.1,0,,
72054200166,2021-01-05T06:00Z,10,2.7,,30,4.1,0,,
72054200166,2021-01-05T07:00Z,9.7,2,,20,4.6,0,,
72054200166,2021-01-05T08:00Z,9.5,1,,30,3.6,0,,
72054200166,2021-01-05T09:00Z,9,0.5,,20,4.1,0,,
72054200166,2021-01-05T10:00Z,8.7,0.1,,30,4.1,0,,
72054200166,2021-01-05T11:00Z,8.6,0,,30,4.1,0,,
72054200166,2021-01-05T12:00Z,8,0,,60,3.6,0,,
72054200166,2021-01-05T13:00Z,7.5,0,,40,3.6,0,,
72054200166,2021-01-05T14:00Z,7.4,0,,40,2.6,0,,
72054200166,2021-01-05T15:00Z,10.3,0.5,,50,3.1,,,
72054200166,2021-01-05T16:00Z,13.6,1.4,,100,2.1,4,,
72054200166,2021-01-05T17:00Z,16.8,2.5,,100,3.6,,,
72054200166,2021-01-05T18:00Z,19.2,4,,120,3.6,0,,
72054200166,2021-01-05T19:00Z,21,6.7,,150,4.1,0,,
72054200166,2021-01-05T20:00Z,20.3,7.8,,150,2.6,0,,
72054200166,2021-01-05T21:00Z,22.2,10.3,,170,4.1,4,,
72054200166,2021-01-05T22:00Z,20.4,12,,170,3.6,,,
72054200166,2021-01-05T23:00Z,17.9,12.3,,170,2.6,,,
72054200166,2021-01-06,16.4,12,,180,2.6,,,
72054200166,2021-01-06T01:00Z,15.2,11.5,,160,2.1,,,
72054200166,2021-01-06T02:00Z,15.1,12.4,,150,2.6,,,
72054200166,2021-01-06T03:00Z,15.6,13.6,,160,3.6,,,
72054200166,2021-01-06T04:00Z,15.6,13.7,,150,2.6,,,
72054200166,2021-01-06T05:00Z,15.2,13.6,,160,3.6,,,
72054200166,2021-01-06T06:00Z,15.1,14,,160,2.1,,,
72054200166,2021-01-06T07:00Z,15,14.3,,150,2.6,,,
72054200166,2021-01-06T08:00Z,14.8,14.2,,140,2.6,,,
72054200166,2021-01-06T09:00Z,14.6,14.1,,150,4.1,,,
72054200166,2021-01-06T10:00Z,14.8,14.4,,190,3.1,,,
72054200166,2021-01-06T11:00Z,14.8,14.5,,160,2.1,,,
72054200166,2021-01-06T12:00Z,15,14.5,,170,2.6,,,
72054200166,2021-01-06T13:00Z,15,14.6,,150,3.1,,,
72054200166,2021-01-06T14:00Z,15.2,14.9,,160,2.6,,0.3,
72054200166,2021-01-06T15:00Z,15.8,15.5,,170,2.1,,,
72054200166,2021-01-06T16:00Z,16.6,16.3,,200,2.6,,,
72054200166,2021-01-06T17:00Z,17.3,17,,240,4.1,,,
72054200166,2021-01-06T18:00Z,13.9,11.4,,290,4.6,,,0.3
72054200166,2021-01-06T19:00Z,14,8,,280,5.1,,,
72054200166,2021-01-06T20:00Z,17.2,6.9,,290,6.7,4,,
72054200166,2021-01-06T21:00Z,17.2,3.4,,290,8.2,0,,
72054200166,2021-01-06T22:00Z,17,2.8,,300,8.2,0,,
72054200166,2021-01-06T23:00Z,15.6,2.1,,290,6.7,0,,
72054200166,2021-01-07,13.1,1.7,,310,5.7,0,,
72054200166,2021-01-07T01:00Z,12,1.5,,320,5.1,0,,
72054200166,2021-01-07T02:00Z,11.2,1.8,,300,4.1,0,,
72054200166,2021-01-07T03:00Z,10.5,2,,310,4.6,0,,
72054200166,2021-01-07T04:00Z,9.7,1,,300,4.1,0,,
72054200166,2021-01-07T05:00Z,8.5,0.7,,300,2.6,0,,
72054200166,2021-01-07T06:00Z,8,1.3,,280,3.6,0,,
72054200166,2021-01-07T07:00Z,7.5,0.5,,290,3.6,0,,
72054200166,2021-01-07T08:00Z,7,0,,300,4.6,0,,
72054200166,2021-01-07T09:00Z,5.8,0,,280,3.6,0,,
72054200166,2021-01-07T10:00Z,5.2,0,,270,4.1,0,,
72054200166,2021-01-07T11:00Z,5.1,0,,300,4.6,0,,
72054200166,2021-01-07T12:00Z,5.1,-0.7,,300,5.1,0,,
72054200166,2021-01-07T13:00Z,5.5,-1,,320,4.1,0,,
72054200166,2021-01-07T14:00Z,4.6,-0.4,,290,2.6,0,,
72054200166,2021-01-07T15:00Z,7,0,,310,4.1,0,,
72054200166,2021-01-07T16:00Z,8.8,0.1,,320,4.1,0,,
72054200166,2021-01-07T17:00Z,10.9,0,,350,4.1,0,,
72054200166,2021-01-07T18:00Z,12.6,0,,330,6.2,0,,
72054200166,2021-01-07T19:00Z,13.8,0,,330,5.1,0,,
72054200166,2021-01-07T20:00Z,15,-0.2,,310,4.6,0,,
72054200166,2021-01-07T21:00Z,15.6,-0.3,,320,5.1,0,,
72054200166,2021-01-07T22:00Z,15.6,-1.4,,330,4.6,0,,
72054200166,2021-01-07T23:00Z,14.3,-2.3,,340,3.1,0,,
72054200166,2021-01-08,10.1,-2,,350,2.1,0,,
72054200166,2021-01-08T01:00Z,8,-2,,10,2.6,0,,
72054200166,2021-01-08T02:00Z,7.7,-1.5,,360,2.6,0,,
72054200166,2021-01-08T03:00Z,7.7,-1.2,,10,3.6,0,,
72054200166,2021-01-08T04:00Z,6.2,-1.1,,20,3.6,0,,
72054200166,2021-01-08T05:00Z,4.6,-0.4,,50,4.6,0,,
72054200166,2021-01-08T06:00Z,2.9,-1.4,,0,0,0,,
72054200166,2021-01-08T07:00Z,1.8,0,,10,2.6,0,,
72054200166,2021-01-08T08:00Z,2.2,0.5,,350,2.6,0,,
72054200166,2021-01-08T09:00Z,2.2,0.5,,340,2.1,0,,
72054200166,2021-01-08T10:00Z,2.1,0.3,,10,3.1,0,,
72054200166,2021-01-08T11:00Z,2.1,0.3,,10,3.6,0,,
72054200166,2021-01-08T12:00Z,1.7,0.5,,360,3.1,0,,
72054200166,2021-01-08T13:00Z,1.5,0.5,,350,2.6,0,,
72054200166,2021-01-08T14:00Z,1.3,0.4,,350,2.1,0,,
72054200166,2021-01-08T15:00Z,4,2,,20,2.1,0,,
72054200166,2021-01-08T16:00Z,6.6,2.2,,20,3.1,4,,
72054200166,2021-01-08T17:00Z,6.5,1,,360,3.1,,,
72054200166,2021-01-08T18:00Z,8.7,1.8,,350,2.1,,,
72054200166,2021-01-08T19:00Z,9.7,1.7,,10,3.1,,,
72054200166,2021-01-08T20:00Z,11,1.5,,0,0,4,,
72054200166,2021-01-08T21:00Z,11.8,1.5,,0,0,4,,
72054200166,2021-01-08T22:00Z,11.2,1.5,,10,2.6,0,,
72054200166,2021-01-08T23:00Z,9.7,1.2,,10,1.5,0,,
72054200166,2021-01-09,6,0.7,,10,2.1,0,,
72054200166,2021-01-09T01:00Z,4.2,0.6,,10,2.1,0,,
72054200166,2021-01-09T02:00Z,3.2,0.5,,20,3.1,0,,
72054200166,2021-01-09T03:00Z,2.1,0,,20,3.1,0,,
72054200166,2021-01-09T04:00Z,2.1,0.3,,360,1.5,0,,
72054200166,2021-01-09T05:00Z,2,0.3,,340,2.1,0,,
72054200166,2021-01-09T06:00Z,2,0.2,,340,2.6,0,,
72054200166,2021-01-09T07:00Z,2,0.3,,340,2.1,0,,
72054200166,2021-01-09T08:00Z,1.8,0,,350,2.6,0,,
72054200166,2021-01-09T09:00Z,1.2,-0.1,,360,3.1,0,,
72054200166,2021-01-09T10:00Z,0.7,-0.5,,10,3.6,0,,
72054200166,2021-01-09T11:00Z,0.1,-0.9,,20,2.6,0,,
72054200166,2021-01-09T12:00Z,-0.1,-1.1,,10,3.1,0,,
72054200166,2021-01-09T13:00Z,-0.6,-1.5,,20,3.1,0,,
72054200166,2021-01-09T14:00Z,-0.7,-1.5,,30,3.1,0,,
72054200166,2021-01-09T15:00Z,2,1,,70,3.1,0,,
72054200166,2021-01-09T16:00Z,5.1,3.4,,90,2.1,0,,
72054200166,2021-01-09T17:00Z,8.1,4.5,,110,2.1,0,,
72054200166,2021-01-09T18:00Z,9.4,3.7,,130,1.5,0,,
72054200166,2021-01-09T19:00Z,11.4,0.7,,70,2.6,0,,
72054200166,2021-01-09T20:00Z,12.4,2.1,,140,1.5,0,,
72054200166,2021-01-09T21:00Z,12.2,1,,80,2.6,0,,
72054200166,2021-01-09T22:00Z,9.5,0.3,,80,4.1,0,,
72054200166,2021-01-09T23:00Z,8.5,0.4,,90,3.1,,,
72054200166,2021-01-10,7.6,0.5,,70,3.6,,,
72054200166,2021-01-10T01:00Z,7,0.1,,50,2.1,,,
72054200166,2021-01-10T02:00Z,6.6,0.3,,80,3.1,,,
72054200166,2021-01-10T03:00Z,6.3,0.1,,70,4.1,,,
72054200166,2021-01-10T04:00Z,6,0,,80,3.6,,,
72054200166,2021-01-10T05:00Z,4.6,1.6,,50,3.6,,,
72054200166,2021-01-10T06:00Z,4.4,2.2,,60,3.1,,,
72054200166,2021-01-10T07:00Z,4.5,2.1,,60,3.1,,,
72054200166,2021-01-10T08:00Z,4.6,1.7,,50,3.6,,,
72054200166,2021-01-10T09:00Z,4.1,1.5,,50,4.1,,,
72054200166,2021-01-10T10:00Z,3.5,1.6,,70,5.1,,,
72054200166,2021-01-10T11:00Z,3.3,1.5,,60,5.1,,,
72054200166,2021-01-10T12:00Z,3.2,1.5,,70,5.1,,,
72054200166,2021-01-10T13:00Z,1.8,0.6,,60,5.7,,3.6,
72054200166,2021-01-10T14:00Z,1.7,1,,50,3.6,,0.8,
72054200166,2021-01-10T15:00Z,1,0.5,,40,3.6,,0.8,
72054200166,2021-01-10T16:00Z,0.3,0,,40,3.6,,1,
72054200166,2021-01-10T17:00Z,0.2,0,,,,,1.5,
72054200166,2021-01-10T18:00Z,0.1,0,,,,,1.5,9.9
72054200166,2021-01-10T19:00Z,0.1,0,,,,,1,
72054200166,2021-01-10T20:00Z,0.2,0,,,,,3,
72054200166,2021-01-10T21:00Z,0.3,0,,,,,0.8,
72054200166,2021-01-10T22:00Z,0.5,0.1,,10,3.1,,,
72054200166,2021-01-10T23:00Z,0.3,0,,360,3.1,,,
72054200166,2021-01-11,0.2,0,,360,4.6,,,
72054200166,2021-01-11T01:00Z,0.2,0,,10,3.1,,,
72054200166,2021-01-11T02:00Z,0.1,0,,350,2.6,,,
72054200166,2021-01-11T03:00Z,0.1,0,,350,4.1,,,
72054200166,2021-01-11T04:00Z,0.1,0,,340,3.1,,,
72054200166,2021-01-11T05:00Z,0.1,0,,340,3.6,,,
72054200166,2021-01-11T06:00Z,0.1,0,,360,3.6,,,
72054200166,2021-01-11T07:00Z,0.1,0,,30,3.1,,,
72054200166,2021-01-11T08:00Z,0,0,,30,3.6,,,
72054200166,2021-01-11T09:00Z,0,-0.2,,,,,,
72054200166,2021-01-11T10:00Z,0,-0.2,,330,2.1,,,
72054200166,2021-01-11T11:00Z,0.1,0,,330,2.1,,,
72054200166,2021-01-11T12:00Z,0.2,0,,320,2.1,,,
72054200166,2021-01-11T13:00Z,-0.7,-1.1,,0,0,4,,
72054200166,2021-01-11T14:00Z,0.1,0,,330,2.6,,,
72054200166,2021-01-11T15:00Z,0.6,0.2,,330,4.1,,,
72054200166,2021-01-11T16:00Z,2.5,1.4,,320,3.1,,,
72054200166,2021-01-11T17:00Z,4.8,2,,340,2.6,4,,
72054200166,2021-01-11T18:00Z,6,2.3,,340,3.1,,,
72054200166,2021-01-11T20:00Z,7.7,2.9,,360,3.1,,,
72054200166,2021-01-11T21:00Z,7.1,2,,350,2.6,,,
72054200166,2021-01-11T22:00Z,7.1,1.7,,340,2.6,4,,
72054200166,2021-01-11T23:00Z,6,0.7,,320,2.1,,,
72054200166,2021-01-12,3.5,0.1,,320,2.1,4,,
72054200166,2021-01-12T01:00Z,2.1,0.1,,340,2.6,0,,
72054200166,2021-01-12T02:00Z,1.5,0,,350,2.1,0,,
72054200166,2021-01-12T03:00Z,0.8,-0.1,,360,2.1,0,,
72054200166,2021-01-12T04:00Z,0.1,-0.6,,360,2.6,0,,
72054200166,2021-01-12T05:00Z,0,-0.9,,10,2.6,0,,
72054200166,2021-01-12T06:00Z,-0.6,-1.3,,340,1.5,0,,
72054200166,2021-01-12T07:00Z,-0.6,-1.3,,270,2.6,0,,
72054200166,2021-01-12T08:00Z,-0.5,-1.1,,270,2.6,0,,
72054200166,2021-01-12T09:00Z,-0.3,-1,,280,2.6,0,,
72054200166,2021-01-12T10:00Z,0,-0.6,,290,2.6,0,,
72054200166,2021-01-12T11:00Z,0,-0.5,,290,2.1,0,,
72054200166,2021-01-12T12:00Z,-2,-2.7,,260,2.6,,,
72054200166,2021-01-12T13:00Z,-1.1,-1.5,,280,2.6,4,,
72054200166,2021-01-12T14:00Z,-0.2,-0.6,,290,1.5,0,,
72054200166,2021-01-12T15:00Z,2.2,1.5,,310,1.5,0,,
72054200166,2021-01-12T16:00Z,3.6,2.5,,280,1.5,0,,
72054200166,2021-01-12T17:00Z,5.1,3.2,,260,2.1,0,,
72054200166,2021-01-12T18:00Z,8,3.3,,250,1.5,0,,
72054200166,2021-01-12T19:00Z,9.7,2.3,,220,2.1,0,,
72054200166,2021-01-12T20:00Z,10.7,1.6,,0,0,0,,
72054200166,2021-01-12T21:00Z,11.2,2.8,,190,3.1,0,,
72054200166,2021-01-12T22:00Z,9.7,0.6,,190,2.1,0,,
72054200166,2021-01-12T23:00Z,9.5,0,,0,0,0,,
72054200166,2021-01-13,7,-0.8,,140,1.5,4,,
72054200166,2021-01-13T01:00Z,4.8,-1.1,,130,1.5,0,,
72054200166,2021-01-13T02:00Z,2.6,-2.3,,0,0,0,,
72054200166,2021-01-13T03:00Z,3,-0.8,,200,1.5,0,,
72054200166,2021-01-13T04:00Z,2.8,-0.4,,200,2.1,0,,
72054200166,2021-01-13T05:00Z,3.1,0.2,,210,2.1,0,,
72054200166,2021-01-13T06:00Z,2.5,0,,220,1.5,0,,
72054200166,2021-01-13T07:00Z,2.3,0.2,,230,2.1,0,,
72054200166,2021-01-13T08:00Z,1.8,0.2,,260,3.1,0,,
72054200166,2021-01-13T09:00Z,1.5,0.2,,240,4.1,0,,
72054200166,2021-01-13T10:00Z,0.7,-0.2,,260,3.1,0,,
72054200166,2021-01-13T11:00Z,0.2,-0.5,,260,3.1,0,,
72054200166,2021-01-13T12:00Z,0.5,0,,270,1.5,0,,
72054200166,2021-01-13T13:00Z,0.2,-0.3,,270,2.1,0,,
72054200166,2021-01-13T14:00Z,0.5,0,,250,1.5,0,,
72054200166,2021-01-13T15:00Z,3.5,1.6,,250,1.5,0,,
72054200166,2021-01-13T16:00Z,5.6,3.3,,0,0,0,,
72054200166,2021-01-13T17:00Z,8.7,1.9,,230,2.1,0,,
72054200166,2021-01-13T18:00Z,11.5,2.5,,200,1.5,0,,
72054200166,2021-01-13T19:00Z,15,3.4,,200,2.1,0,,
72054200166,2021-01-13T20:00Z,17.4,1.6,,200,1.5,0,,
72054200166,2021-01-13T21:00Z,18.6,-0.2,,220,4.6,0,,
72054200166,2021-01-13T22:00Z,19,1,,200,2.6,0,,
72054200166,2021-01-13T23:00Z,18.5,-0.9,,210,2.6,0,,
72054200166,2021-01-14,14,-0.4,,190,3.1,0,,
72054200166,2021-01-14T01:00Z,12,2,,200,4.6,0,,
72054200166,2021-01-14T02:00Z,11.7,2,,200,5.1,0,,
72054200166,2021-01-14T03:00Z,10.6,0.6,,220,3.1,0,,
72054200166,2021-01-14T04:00Z,9.2,0.7,,230,4.6,0,,
72054200166,2021-01-14T05:00Z,9.1,0,,220,2.1,0,,
72054200166,2021-01-14T06:00Z,9,-0.2,,220,4.1,0,,
72054200166,2021-01-14T07:00Z,10,-0.6,,210,4.6,0,,
72054200166,2021-01-14T08:00Z,8.2,-0.3,,240,2.6,0,,
72054200166,2021-01-14T09:00Z,7.5,0,,250,3.6,0,,
72054200166,2021-01-14T10:00Z,8,0.2,,240,3.6,0,,
72054200166,2021-01-14T11:00Z,8.5,0.5,,220,3.1,0,,
72054200166,2021-01-14T12:00Z,8,0.6,,230,3.1,0,,
72054200166,2021-01-14T13:00Z,7.7,0.8,,240,4.1,0,,
72054200166,2021-01-14T14:00Z,7.1,0.9,,270,3.6,0,,
72054200166,2021-01-14T15:00Z,11.5,0.5,,240,4.6,0,,
72054200166,2021-01-14T16:00Z,,,,240,1.5,0,,
72054200166,2021-01-14T17:00Z,,,,290,6.7,0,,
72054200166,2021-01-14T18:00Z,,,,350,6.2,0,,
72054200166,2021-01-14T19:00Z,,,,360,7.7,0,,
72054200166,2021-01-14T20:00Z,,,,10,4.1,0,,
72054200166,2021-01-14T21:00Z,,,,360,5.7,0,,
72054200166,2021-01-14T22:00Z,,,,10,6.2,0,,
72054200166,2021-01-14T23:00Z,,,,340,5.1,0,,
72054200166,2021-01-15,,,,340,2.6,0,,
72054200166,2021-01-15T01:00Z,,,,340,3.6,0,,
72054200166,2021-01-15T02:00Z,,,,340,5.7,0,,
72054200166,2021-01-15T03:00Z,,,,340,4.6,0,,
72054200166,2021-01-15T04:00Z,9.7,-8.2,,340,4.1,0,,
72054200166,2021-01-15T05:00Z,8,-7.5,,350,2.6,0,,
72054200166,2021-01-15T06:00Z,6.6,-7,,350,3.6,0,,
72054200166,2021-01-15T07:00Z,5.8,-6.8,,360,3.6,0,,
72054200166,2021-01-15T08:00Z,7.1,-7.6,,340,3.1,0,,
72054200166,2021-01-15T09:00Z,7,-8.1,,360,3.6,0,,
72054200166,2021-01-15T10:00Z,6.6,-8.6,,350,2.6,0,,
72054200166,2021-01-15T11:00Z,6.1,-10.7,,330,2.6,0,,
72054200166,2021-01-15T13:00Z,5,-10,,340,3.6,0,,
72054200166,2021-01-15T14:00Z,4,-10.1,,300,2.6,0,,
72054200166,2021-01-15T15:00Z,5.1,-7.3,,280,4.1,0,,
72054200166,2021-01-15T16:00Z,8.3,-6.7,,270,3.1,0,,
72054200166,2021-01-15T17:00Z,11.4,-10.3,,300,6.2,0,,
72054200166,2021-01-15T18:00Z,13,-12.3,,320,5.1,0,,
72054200166,2021-01-15T19:00Z,13.5,-11.7,,300,6.2,0,,
72054200166,2021-01-15T20:00Z,,,,290,6.2,0,,
72054200166,2021-01-15T21:00Z,14,-13.8,,300,5.1,0,,
72054200166,2021-01-15T22:00Z,14,-13.6,,290,7.7,0,,
72054200166,2021-01-15T23:00Z,13.7,-12.7,,310,5.7,0,,
72054200166,2021-01-16,11.1,-11.7,,300,3.6,0,,
72054200166,2021-01-16T01:00Z,8.5,-11,,310,3.1,0,,
72054200166,2021-01-16T02:00Z,8.5,-11,,290,2.1,0,,
72054200166,2021-01-16T03:00Z,7.5,-10.4,,290,3.1,0,,
72054200166,2021-01-16T04:00Z,7,-9.8,,290,3.1,0,,
72054200166,2021-01-16T05:00Z,6.5,-9.5,,290,3.1,0,,
72054200166,2021-01-16T06:00Z,5.8,-8.7,,280,3.1,4,,
72054200166,2021-01-16T07:00Z,4.5,-7.8,,270,2.6,,,
72054200166,2021-01-16T08:00Z,4,-7.5,,250,3.1,,,
72054200166,2021-01-16T09:00Z,4,-7.3,,280,4.1,,,
72054200166,2021-01-16T10:00Z,3.7,-7,,280,3.6,,,
72054200166,2021-01-16T11:00Z,3.5,-6.9,,290,3.6,,,
72054200166,2021-01-16T12:00Z,2.2,-6,,270,3.6,,,
72054200166,2021-01-16T13:00Z,2,-6,,260,2.6,,,
72054200166,2021-01-16T14:00Z,1.7,-6,,270,3.1,0,,
72054200166,2021-01-16T15:00Z,3,-4.9,,270,3.1,0,,
72054200166,2021-01-16T16:00Z,7.2,-5.3,,270,3.1,0,,
72054200166,2021-01-16T17:00Z,11.1,-4.8,,270,2.6,0,,
72054200166,2021-01-16T18:00Z,13.5,-5.3,,0,0,0,,
72054200166,2021-01-16T19:00Z,16.2,-8.7,,310,2.6,0,,
72054200166,2021-01-16T20:00Z,16.5,-7.4,,230,2.1,0,,
72054200166,2021-01-16T21:00Z,17.1,-8.9,,270,2.1,0,,
72054200166,2021-01-16T22:00Z,17.2,-8.4,,220,1.5,0,,
72054200166,2021-01-16T23:00Z,17,-8.4,,0,0,0,,
72054200166,2021-01-17,10.5,-10.2,,0,0,0,,
72054200166,2021-01-17T01:00Z,7.3,-12.9,,90,1.5,0,,
72054200166,2021-01-17T02:00Z,6.9,-12.2,,80,1.5,0,,
72054200166,2021-01-17T03:00Z,7.1,-9.3,,110,1.5,0,,
72054200166,2021-01-17T04:00Z,6.7,-8.9,,130,2.1,0,,
72054200166,2021-01-17T05:00Z,8,-7.4,,0,0,0,,
72054200166,2021-01-17T06:00Z,9.2,-7.3,,0,0,0,,
72054200166,2021-01-17T07:00Z,8.4,-6.7,,100,1.5,,,
72054200166,2021-01-17T08:00Z,5.2,-7.4,,0,0,0,,
